date,district,rainfall_mm,river_level_m,temperature_c,humidity_pct,elevation_m,ndvi,soil_moisture,days_since_last_flood,flood_occurred,flood_severity
2019-01-30,Dibrugarh,0.9,4.65,10.7,46.9,108.7,0.43,0.241,9,0,0
2019-01-30,Guwahati,0.0,4.37,23.0,51.7,54.8,0.432,0.171,210,0,0
2019-01-30,Jorhat,5.8,3.74,18.6,53.7,85.8,0.435,0.327,210,0,0
2019-01-30,Lakhimpur,0.9,4.79,16.7,39.2,102.6,0.341,0.268,16,0,0
2019-01-30,Nagaon,0.1,4.48,15.2,49.1,59.7,0.433,0.325,210,0,0
2019-01-30,Silchar,1.3,4.6,21.3,37.6,22.4,0.359,0.449,14,0,0
2019-01-30,Sivasagar,0.0,4.03,14.9,46.5,95.1,0.358,0.342,27,0,0
2019-01-30,Tezpur,0.2,4.92,18.3,75.1,48.6,0.412,0.358,5,0,0
2019-01-31,Barpeta,0.0,5.91,19.0,74.1,34.9,0.325,0.349,1,0,0
2019-01-31,Dhubri,0.0,5.29,17.9,52.5,28.1,0.36,0.179,211,0,0
2019-01-31,Dibrugarh,0.0,4.77,21.0,74.1,108.1,0.475,0.235,10,0,0
2019-01-31,Guwahati,0.0,5.24,21.1,39.8,54.8,0.527,0.243,0,1,1
2019-01-31,Jorhat,0.0,4.14,16.1,55.0,86.3,0.324,0.204,211,0,0
2019-01-31,Lakhimpur,0.0,4.37,17.7,45.3,101.5,0.329,0.415,17,0,0
2019-01-31,Nagaon,2.3,4.75,13.6,38.0,59.7,0.479,0.375,211,0,0
2019-01-31,Silchar,0.0,5.16,17.9,56.5,21.0,0.135,0.36,15,0,0
2019-01-31,Sivasagar,0.0,4.06,20.4,41.1,94.4,0.513,0.28,28,0,0
2019-01-31,Tezpur,0.0,4.66,16.4,63.6,47.6,0.543,0.22,6,0,0
2019-02-01,Barpeta,3.4,5.16,17.8,52.3,36.1,0.346,0.297,2,0,0
2019-02-01,Dhubri,0.0,5.47,14.9,51.5,28.7,0.516,0.257,212,0,0
2019-02-01,Dibrugarh,0.0,4.0,21.9,47.5,107.7,0.385,0.368,11,0,0
2019-02-01,Guwahati,0.0,4.44,20.3,45.7,55.0,0.076,0.218,1,0,0
2019-02-01,Jorhat,0.0,3.66,18.6,56.2,85.7,0.407,0.38,212,0,0
2019-02-01,Lakhimpur,0.0,3.95,18.0,65.2,101.7,0.418,0.266,18,0,0
2019-02-01,Nagaon,0.0,3.89,19.8,72.7,60.2,0.706,0.365,212,0,0
2019-02-01,Silchar,0.0,4.89,20.2,60.3,21.1,0.396,0.341,16,0,0
2019-02-01,Sivasagar,,3.68,12.3,37.8,94.5,0.292,0.299,29,0,0
2019-02-01,Tezpur,0.0,3.86,21.2,62.4,48.0,0.35,0.276,7,0,0
2019-02-02,Barpeta,0.0,4.97,16.8,46.2,35.4,0.5,0.224,3,0,0
2019-02-02,Dhubri,2.0,4.67,13.3,52.0,27.3,0.288,0.25,213,0,0
2019-02-02,Dibrugarh,0.5,4.43,17.7,53.8,108.7,0.558,0.409,12,0,0
2019-02-02,Guwahati,0.0,4.77,22.0,53.7,54.8,0.406,0.488,2,0,0
2019-02-02,Jorhat,0.0,3.98,14.7,37.3,85.8,0.257,0.131,213,0,0
2019-02-02,Lakhimpur,0.0,4.38,16.2,56.3,102.5,0.478,0.344,19,0,0
2019-02-02,Nagaon,0.0,4.09,22.6,54.6,60.2,0.438,0.284,213,0,0
2019-02-02,Silchar,0.0,4.67,20.4,56.7,22.4,0.526,0.303,17,0,0
2019-02-02,Sivasagar,0.0,3.85,21.0,66.6,95.1,0.469,0.272,30,0,0
2019-02-02,Tezpur,0.0,4.7,22.4,47.2,48.6,0.532,0.258,8,0,0
2019-02-03,Barpeta,0.2,4.48,20.4,56.0,33.5,0.617,0.286,4,0,0
2019-02-03,Dhubri,0.0,5.68,19.6,59.7,29.1,0.289,0.356,214,0,0
2019-02-03,Dibrugarh,0.0,3.68,15.7,47.5,107.4,0.375,0.111,13,0,0
2019-02-03,Guwahati,0.0,4.37,16.2,55.7,54.8,0.411,0.353,3,0,0
2019-02-03,Jorhat,0.0,4.37,19.1,60.5,86.1,0.427,0.412,214,0,0
2019-02-03,Lakhimpur,1.1,3.42,15.4,39.1,101.9,0.415,0.374,20,0,0
2019-02-03,Nagaon,0.0,3.99,19.3,56.2,59.8,0.336,0.307,214,0,0
2019-02-03,Silchar,0.0,5.17,19.1,62.3,22.0,0.407,0.376,18,0,0
2019-02-03,Sivasagar,0.0,3.14,19.7,67.2,95.7,0.226,0.287,31,0,0
2019-02-03,Tezpur,0.0,4.32,18.7,50.5,47.8,0.257,0.304,9,0,0
2019-02-04,Barpeta,0.0,5.39,19.9,61.6,35.2,0.481,0.319,5,0,0
2019-02-04,Dhubri,3.6,5.57,14.8,74.7,27.8,0.256,0.36,215,0,0
2019-02-04,Dibrugarh,4.6,4.02,17.0,58.7,108.1,0.456,0.232,14,0,0
2019-02-04,Guwahati,0.0,4.51,18.2,59.4,54.9,0.351,0.317,4,0,0
2019-02-04,Jorhat,0.0,3.99,25.2,38.2,85.5,0.456,0.474,215,0,0
2019-02-04,Lakhimpur,1.0,3.88,21.7,55.6,102.1,0.376,0.265,21,0,0
2019-02-04,Nagaon,0.0,4.1,18.1,47.9,60.2,0.343,0.233,0,1,1
2019-02-04,Silchar,0.0,5.07,14.4,51.0,22.7,0.211,0.34,19,0,0
2019-02-04,Sivasagar,0.3,3.55,15.9,55.2,95.0,0.362,0.328,32,0,0
2019-02-04,Tezpur,0.0,4.57,14.8,45.9,47.7,0.274,0.236,10,0,0
2019-02-05,Barpeta,3.5,4.72,19.3,40.6,35.0,0.222,0.3,6,0,0
2019-02-05,Dhubri,0.0,5.85,15.7,57.6,28.7,0.414,0.312,216,0,0
2019-02-05,Dibrugarh,0.0,3.8,20.3,43.9,108.6,0.329,0.24,15,0,0
2019-02-05,Guwahati,0.0,4.13,20.5,58.6,54.7,0.49,0.325,5,0,0
2019-02-05,Jorhat,0.0,3.76,19.2,45.1,86.0,0.388,0.241,216,0,0
2019-02-05,Lakhimpur,0.0,3.47,21.5,48.7,102.4,0.353,0.374,22,0,0
2019-02-05,Nagaon,0.0,3.99,14.3,57.6,60.5,0.544,0.336,1,0,0
2019-02-05,Silchar,0.0,4.41,20.8,52.2,22.4,0.403,0.292,20,0,0
2019-02-05,Sivasagar,0.0,3.27,,47.1,94.5,0.309,0.139,33,0,0
2019-02-05,Tezpur,0.0,4.53,19.4,49.3,48.4,0.427,0.365,11,0,0
2019-02-06,Barpeta,0.0,4.77,21.9,68.8,35.3,0.617,0.199,7,0,0
2019-02-06,Dhubri,0.0,5.69,16.3,54.2,27.6,0.272,0.273,217,0,0
2019-02-06,Dibrugarh,0.0,3.9,15.2,47.7,107.9,0.495,0.381,16,0,0
2019-02-06,Guwahati,0.0,4.47,15.9,37.1,54.4,0.333,0.393,6,0,0
2019-02-06,Jorhat,0.0,3.58,13.5,39.0,86.0,0.457,0.256,217,0,0
2019-02-06,Lakhimpur,16.0,4.01,18.3,48.9,102.0,0.372,0.364,23,0,0
2019-02-06,Nagaon,5.6,4.42,15.1,69.6,60.8,0.347,0.252,2,0,0
2019-02-06,Silchar,0.0,4.62,15.9,61.2,22.3,0.697,0.275,21,0,0
2019-02-06,Sivasagar,1.3,3.85,14.3,57.5,94.7,0.423,0.231,34,0,0
2019-02-06,Tezpur,0.0,4.63,12.2,42.9,48.3,0.44,0.305,12,0,0
2019-02-07,Barpeta,0.1,5.03,17.5,48.8,34.5,0.477,0.253,8,0,0
2019-02-07,Dhubri,0.0,5.49,17.3,60.1,28.2,0.331,0.276,218,0,0
2019-02-07,Dibrugarh,0.0,4.43,17.2,47.7,108.1,0.446,0.37,17,0,0
2019-02-07,Guwahati,0.0,4.55,20.4,68.1,55.0,0.468,0.275,7,0,0
2019-02-07,Jorhat,0.0,4.19,13.8,65.1,86.4,0.555,0.331,218,0,0
2019-02-07,Lakhimpur,0.0,3.47,16.1,55.3,101.7,0.487,0.323,24,0,0
2019-02-07,Nagaon,0.0,3.95,17.6,44.0,60.1,0.435,0.437,3,0,0
2019-02-07,Silchar,8.3,4.49,13.9,61.4,22.4,0.205,0.373,22,0,0
2019-02-07,Sivasagar,1.0,3.42,15.9,54.6,94.5,0.471,0.492,35,0,0
2019-02-07,Tezpur,9.7,4.52,13.9,64.0,47.5,0.475,0.406,13,0,0
2019-02-08,Barpeta,0.0,5.31,18.6,38.4,35.0,0.399,0.281,9,0,0
2019-02-08,Dhubri,0.1,5.52,16.1,61.6,27.8,0.567,0.246,219,0,0
2019-02-08,Dibrugarh,0.0,4.75,20.8,60.9,107.9,0.461,0.256,0,1,1
2019-02-08,Guwahati,0.0,4.23,16.2,74.1,55.5,0.221,0.264,8,0,0
2019-02-08,Jorhat,0.0,4.52,22.3,52.0,86.4,0.378,0.185,219,0,0
2019-02-08,Lakhimpur,1.3,3.82,15.5,70.1,101.5,0.477,0.226,25,0,0
2019-02-08,Nagaon,0.0,4.56,16.9,63.6,60.1,0.212,0.342,4,0,0
2019-02-08,Silchar,0.5,4.63,21.7,59.1,22.0,0.322,0.33,23,0,0
2019-02-08,Sivasagar,3.4,3.46,21.8,59.5,95.2,0.348,0.343,36,0,0
2019-02-08,Tezpur,1.7,4.97,19.7,54.9,48.3,0.464,0.27,14,0,0
2019-02-09,Barpeta,4.0,5.0,17.5,65.1,35.1,0.417,0.35,10,0,0
2019-02-09,Dhubri,0.0,5.57,14.5,57.5,28.4,0.371,0.37,220,0,0
2019-02-09,Dibrugarh,1.2,4.05,15.5,51.6,107.8,0.198,0.305,1,0,0
2019-02-09,Guwahati,3.7,4.55,19.9,54.9,54.6,0.408,0.253,9,0,0
2019-02-09,Jorhat,2.1,4.15,19.0,51.0,86.0,0.447,0.315,220,0,0
2019-02-09,Lakhimpur,0.0,3.46,16.8,53.5,102.1,0.439,0.359,26,0,0
2019-02-09,Nagaon,0.0,4.23,15.3,50.3,60.1,0.386,0.296,5,0,0
2019-02-09,Silchar,0.0,4.61,16.4,63.9,21.7,0.48,0.218,24,0,0
2019-02-09,Sivasagar,0.0,4.1,19.2,74.7,95.0,0.264,0.267,37,0,0
2019-02-09,Tezpur,0.0,4.04,18.4,55.0,48.7,0.351,0.333,15,0,0
2019-02-10,Barpeta,0.9,5.03,15.5,55.0,35.4,0.435,0.358,11,0,0
2019-02-10,Dhubri,0.4,5.39,23.5,59.1,28.4,0.607,0.17,221,0,0
2019-02-10,Dibrugarh,1.5,4.11,14.9,47.2,107.3,0.467,0.197,2,0,0
2019-02-10,Guwahati,0.0,4.49,22.1,50.7,55.1,0.456,0.37,10,0,0
2019-02-10,Jorhat,2.7,3.21,16.9,49.8,86.1,0.404,0.149,221,0,0
2019-02-10,Lakhimpur,0.0,4.24,17.5,49.1,102.3,0.322,0.232,27,0,0
2019-02-10,Nagaon,0.0,4.51,19.0,56.6,60.5,0.424,0.298,6,0,0
2019-02-10,Silchar,0.0,4.68,15.6,49.0,21.6,0.361,0.303,25,0,0
2019-02-10,Sivasagar,1.7,3.71,18.2,39.7,96.2,0.241,0.29,38,0,0
2019-02-10,Tezpur,2.3,4.66,20.2,55.8,47.8,0.389,0.363,16,0,0
2019-02-11,Barpeta,10.7,5.63,14.1,63.2,34.3,0.37,0.271,0,1,1
2019-02-11,Dhubri,3.7,5.77,16.2,47.0,27.3,0.33,0.29,222,0,0
2019-02-11,Dibrugarh,5.5,4.3,17.9,55.1,108.2,0.6,0.351,3,0,0
2019-02-11,Guwahati,0.3,3.88,13.8,47.8,54.9,0.431,0.419,11,0,0
2019-02-11,Jorhat,1.1,4.13,18.2,53.4,86.4,0.347,0.279,222,0,0
2019-02-11,Lakhimpur,0.0,4.1,22.8,57.1,102.1,0.48,0.352,28,0,0
2019-02-11,Nagaon,0.0,4.13,17.1,64.3,59.4,0.485,0.371,7,0,0
2019-02-11,Silchar,0.0,5.07,17.9,55.2,22.7,0.537,0.292,26,0,0
2019-02-11,Sivasagar,0.0,3.88,17.9,46.3,94.6,0.48,0.399,39,0,0
2019-02-11,Tezpur,0.0,4.66,18.1,72.5,48.4,0.5,0.366,17,0,0
2019-02-12,Barpeta,0.0,4.92,11.3,47.0,35.0,0.379,0.078,1,0,0
2019-02-12,Dhubri,0.0,5.14,14.1,41.3,26.7,0.542,0.276,223,0,0
2019-02-12,Dibrugarh,0.0,3.96,21.8,55.0,109.3,0.372,0.54,4,0,0
2019-02-12,Guwahati,0.0,4.22,18.0,48.2,55.0,0.527,0.362,12,0,0
2019-02-12,Jorhat,0.0,3.58,19.0,53.9,85.4,0.386,0.337,223,0,0
2019-02-12,Lakhimpur,0.0,3.51,22.2,49.5,103.0,0.497,0.277,29,0,0
2019-02-12,Nagaon,0.0,4.42,13.4,64.7,59.8,0.348,0.348,8,0,0
2019-02-12,Silchar,0.0,5.09,19.2,51.0,22.3,0.418,0.225,27,0,0
2019-02-12,Sivasagar,0.0,4.09,21.4,55.3,94.3,0.293,0.292,40,0,0
2019-02-12,Tezpur,0.3,5.04,25.1,50.0,48.4,0.27,0.389,18,0,0
2019-02-13,Barpeta,0.0,5.15,14.7,57.5,35.4,0.473,0.415,2,0,0
2019-02-13,Dhubri,0.0,5.51,17.8,46.8,27.8,0.304,0.275,224,0,0
2019-02-13,Dibrugarh,0.0,4.05,15.8,58.8,108.3,0.433,0.333,5,0,0
2019-02-13,Guwahati,0.0,4.51,16.8,57.2,55.0,0.41,0.238,13,0,0
2019-02-13,Jorhat,0.0,4.12,18.9,74.8,87.2,0.476,0.305,224,0,0
2019-02-13,Lakhimpur,1.2,3.45,19.3,68.7,101.4,0.35,0.391,30,0,0
2019-02-13,Nagaon,5.7,4.55,17.5,46.2,60.5,0.311,0.28,9,0,0
2019-02-13,Silchar,1.8,4.89,17.3,55.7,21.8,0.469,0.213,28,0,0
2019-02-13,Sivasagar,1.3,3.8,15.0,61.2,94.3,0.521,0.32,41,0,0
2019-02-13,Tezpur,0.0,4.57,19.0,67.9,47.7,0.564,0.432,19,0,0
2019-02-14,Barpeta,0.7,5.36,13.9,33.5,34.4,0.58,0.238,3,0,0
2019-02-14,Dhubri,0.0,5.3,19.3,57.8,28.0,0.369,0.297,225,0,0
2019-02-14,Dibrugarh,0.0,3.41,21.0,71.9,108.1,0.239,0.359,6,0,0
2019-02-14,Guwahati,0.0,4.18,23.6,67.0,55.9,0.389,0.378,14,0,0
2019-02-14,Jorhat,0.9,3.55,23.3,45.9,86.8,0.434,0.254,225,0,0
2019-02-14,Lakhimpur,0.0,4.08,19.3,56.5,101.1,0.464,0.409,31,0,0
2019-02-14,Nagaon,0.0,3.99,12.8,59.0,59.7,0.567,0.331,10,0,0
2019-02-14,Silchar,28.8,5.35,11.8,66.5,21.5,0.303,0.342,29,0,0
2019-02-14,Sivasagar,0.0,3.43,15.1,56.5,95.9,0.319,0.203,42,0,0
2019-02-14,Tezpur,0.0,4.1,18.5,47.3,48.0,0.444,0.401,20,0,0
2019-02-15,Barpeta,0.0,5.29,20.9,58.4,34.8,0.398,0.314,4,0,0
2019-02-15,Dhubri,0.0,5.28,17.8,52.8,28.3,0.397,0.362,226,0,0
2019-02-15,Dibrugarh,0.0,4.54,16.3,57.0,108.6,0.338,0.311,7,0,0
2019-02-15,Guwahati,0.0,3.67,16.4,47.4,55.1,0.434,0.45,15,0,0
2019-02-15,Jorhat,0.0,3.45,15.5,53.8,85.7,0.489,0.323,226,0,0
2019-02-15,Lakhimpur,0.6,4.02,18.2,56.7,101.7,0.239,0.395,32,0,0
2019-02-15,Nagaon,0.5,3.89,21.1,49.7,59.4,0.443,0.375,11,0,0
2019-02-15,Silchar,0.0,5.24,18.1,56.3,22.4,0.339,0.416,30,0,0
2019-02-15,Sivasagar,3.6,4.0,23.3,64.8,95.6,0.297,0.245,43,0,0
2019-02-15,Tezpur,0.0,4.28,22.9,48.5,46.9,,0.279,21,0,0
2019-02-16,Barpeta,0.0,4.95,18.5,59.2,34.5,0.504,0.367,5,0,0
2019-02-16,Dhubri,0.0,5.58,17.7,58.3,28.7,0.434,0.295,227,0,0
2019-02-16,Dibrugarh,0.0,4.08,13.9,49.5,107.7,0.302,0.388,8,0,0
2019-02-16,Guwahati,0.0,4.53,22.4,62.0,54.9,0.393,0.277,16,0,0
2019-02-16,Jorhat,0.0,4.03,19.5,69.8,85.9,0.16,0.271,227,0,0
2019-02-16,Lakhimpur,1.1,3.77,15.3,59.3,101.3,0.512,0.363,33,0,0
2019-02-16,Nagaon,0.0,4.72,21.8,74.1,60.8,0.285,0.297,12,0,0
2019-02-16,Silchar,0.0,4.71,18.7,52.4,21.8,0.277,0.267,31,0,0
2019-02-16,Sivasagar,0.0,3.75,11.9,58.6,95.3,0.537,0.293,44,0,0
2019-02-16,Tezpur,0.0,4.42,13.9,64.1,48.1,0.313,0.439,22,0,0
2019-02-17,Barpeta,0.0,5.38,13.5,46.9,34.9,0.462,0.312,6,0,0
2019-02-17,Dhubri,0.0,5.35,18.8,58.8,27.8,0.283,0.198,228,0,0
2019-02-17,Dibrugarh,0.0,4.3,12.6,53.2,108.4,0.566,0.303,9,0,0
2019-02-17,Guwahati,0.0,3.79,22.1,53.9,55.6,0.241,0.252,17,0,0
2019-02-17,Jorhat,3.5,4.15,12.3,48.4,85.7,0.316,0.446,228,0,0
2019-02-17,Lakhimpur,3.6,4.19,24.3,58.4,102.5,0.648,0.38,34,0,0
2019-02-17,Nagaon,0.5,4.04,18.2,57.4,59.5,0.501,0.25,13,0,0
2019-02-17,Silchar,1.0,4.92,12.9,49.8,21.5,0.449,0.254,32,0,0
2019-02-17,Sivasagar,4.2,3.44,16.5,47.9,95.8,0.387,0.289,45,0,0
2019-02-17,Tezpur,1.2,4.85,16.1,59.3,47.9,0.459,0.235,23,0,0
2019-02-18,Barpeta,7.1,5.33,14.9,61.8,35.1,0.35,0.378,7,0,0
2019-02-18,Dhubri,0.0,5.35,19.3,72.7,27.5,0.414,0.226,229,0,0
2019-02-18,Dibrugarh,0.0,4.29,15.9,52.8,107.5,0.546,0.378,10,0,0
2019-02-18,Guwahati,6.5,4.86,18.9,51.9,54.2,0.263,0.356,18,0,0
2019-02-18,Jorhat,1.3,3.82,22.3,80.2,85.6,0.414,0.182,0,1,1
2019-02-18,Lakhimpur,0.0,4.46,17.3,68.5,102.4,0.586,0.351,35,0,0
2019-02-18,Nagaon,0.0,4.05,18.8,53.4,59.6,0.235,0.369,14,0,0
2019-02-18,Silchar,0.0,4.72,22.7,52.2,22.3,0.339,0.339,33,0,0
2019-02-18,Sivasagar,1.7,4.47,20.6,63.3,94.1,0.395,0.191,46,0,0
2019-02-18,Tezpur,0.0,4.58,13.8,52.5,47.9,0.254,0.385,24,0,0
2019-02-19,Barpeta,0.2,5.22,16.4,52.5,34.4,0.547,0.379,8,0,0
2019-02-19,Dhubri,0.0,5.25,19.6,56.7,27.7,0.571,0.437,230,0,0
2019-02-19,Dibrugarh,0.6,4.31,18.8,75.7,108.6,0.342,0.305,11,0,0
2019-02-19,Guwahati,0.0,4.41,15.8,70.5,55.1,0.518,0.305,19,0,0
2019-02-19,Jorhat,0.0,3.41,22.6,48.7,86.1,0.43,0.237,1,0,0
2019-02-19,Lakhimpur,3.7,4.4,18.9,45.0,101.8,0.433,0.357,36,0,0
2019-02-19,Nagaon,0.0,4.68,20.9,52.7,60.4,0.479,0.224,15,0,0
2019-02-19,Silchar,0.0,5.37,14.4,75.7,21.3,0.474,0.25,34,0,0
2019-02-19,Sivasagar,2.3,3.81,19.1,59.9,95.3,0.412,0.166,47,0,0
2019-02-19,Tezpur,0.0,4.3,18.8,47.5,47.8,0.504,0.208,25,0,0
2019-02-20,Barpeta,0.0,5.19,17.1,55.8,35.0,0.348,0.233,0,1,3
2019-02-20,Dhubri,0.0,5.35,19.5,63.4,28.9,0.2,0.252,231,0,0
2019-02-20,Dibrugarh,1.3,3.95,15.2,20.7,108.4,0.236,0.232,12,0,0
2019-02-20,Guwahati,2.7,4.04,17.2,69.9,55.4,0.357,0.278,0,1,1
2019-02-20,Jorhat,0.0,4.09,16.2,58.5,86.0,0.554,0.29,2,0,0
2019-02-20,Lakhimpur,0.0,4.13,13.1,57.1,100.3,0.505,0.231,37,0,0
2019-02-20,Nagaon,1.0,4.05,14.6,62.3,59.4,0.574,0.297,16,0,0
2019-02-20,Silchar,0.0,4.98,19.2,47.2,21.6,0.413,0.33,35,0,0
2019-02-20,Sivasagar,0.0,3.15,20.3,67.4,95.1,0.434,0.197,48,0,0
2019-02-20,Tezpur,0.5,4.66,18.0,54.8,48.2,0.424,0.41,26,0,0
2019-02-21,Barpeta,1.1,5.51,14.2,74.9,35.7,0.351,0.453,1,0,0
2019-02-21,Dhubri,3.3,4.91,16.4,66.8,28.0,0.422,0.242,232,0,0
2019-02-21,Dibrugarh,0.0,4.53,24.7,72.1,108.3,0.26,0.364,13,0,0
2019-02-21,Guwahati,0.0,4.57,17.6,57.0,53.9,0.351,0.407,1,0,0
2019-02-21,Jorhat,2.1,3.67,16.9,61.4,85.9,0.629,0.305,3,0,0
2019-02-21,Lakhimpur,0.0,4.23,24.1,73.0,101.0,0.416,0.274,38,0,0
2019-02-21,Nagaon,0.0,4.21,18.0,62.3,59.2,0.374,0.333,17,0,0
2019-02-21,Silchar,2.1,4.44,23.2,59.7,21.6,0.449,0.17,36,0,0
2019-02-21,Sivasagar,0.0,3.91,15.9,56.2,95.6,0.391,0.47,49,0,0
2019-02-21,Tezpur,0.0,4.88,17.3,72.9,47.8,0.436,0.369,27,0,0
2019-02-22,Barpeta,0.0,4.78,20.0,47.7,35.2,0.432,0.271,2,0,0
2019-02-22,Dhubri,0.0,5.39,,64.5,27.3,0.502,0.284,233,0,0
2019-02-22,Dibrugarh,0.0,3.95,17.8,45.9,108.5,0.379,0.333,14,0,0
2019-02-22,Guwahati,6.5,3.89,17.8,58.8,55.0,0.193,0.306,2,0,0
2019-02-22,Jorhat,0.0,3.71,14.5,52.8,85.8,0.473,0.124,4,0,0
2019-02-22,Lakhimpur,5.2,3.74,21.0,66.3,102.3,0.29,0.326,39,0,0
2019-02-22,Nagaon,0.0,4.17,18.2,44.6,60.0,0.286,0.386,18,0,0
2019-02-22,Silchar,0.0,4.97,23.2,,21.9,0.282,0.192,37,0,0
2019-02-22,Sivasagar,0.7,3.72,20.3,54.0,93.8,0.547,0.29,50,0,0
2019-02-22,Tezpur,2.5,4.62,15.8,45.4,47.8,0.399,0.375,28,0,0
2019-02-23,Barpeta,1.4,5.1,19.2,68.4,35.5,0.544,0.319,3,0,0
2019-02-23,Dhubri,1.0,5.12,16.6,68.3,27.3,0.399,0.303,234,0,0
2019-02-23,Dibrugarh,0.0,3.89,17.0,35.0,107.5,0.284,0.342,15,0,0
2019-02-23,Guwahati,0.0,3.98,19.5,62.5,54.9,0.606,0.274,3,0,0
2019-02-23,Jorhat,0.8,3.8,18.6,43.9,86.4,0.421,0.344,5,0,0
2019-02-23,Lakhimpur,0.0,3.53,17.6,60.9,102.0,0.321,0.278,40,0,0
2019-02-23,Nagaon,0.0,4.16,18.1,44.7,59.5,0.285,0.367,19,0,0
2019-02-23,Silchar,2.5,4.92,22.9,50.1,21.7,0.38,0.209,38,0,0
2019-02-23,Sivasagar,0.0,3.41,20.2,48.8,95.4,0.404,0.21,51,0,0
2019-02-23,Tezpur,0.0,4.65,14.4,68.3,47.5,0.309,0.406,29,0,0
2019-02-24,Barpeta,0.0,5.65,17.9,45.3,35.3,0.502,0.352,4,0,0
2019-02-24,Dhubri,0.1,5.31,22.6,71.0,28.4,0.378,0.45,235,0,0
2019-02-24,Dibrugarh,0.0,4.13,16.4,61.6,107.9,0.43,0.367,16,0,0
2019-02-24,Guwahati,0.0,4.15,15.6,53.9,54.5,0.345,0.204,4,0,0
2019-02-24,Jorhat,0.0,3.25,18.7,60.3,85.2,0.277,0.32,6,0,0
2019-02-24,Lakhimpur,0.0,3.8,13.7,70.1,101.8,0.36,0.195,41,0,0
2019-02-24,Nagaon,0.2,3.53,22.4,60.4,59.3,0.432,0.211,20,0,0
2019-02-24,Silchar,0.0,3.75,15.7,37.1,21.7,0.591,0.078,39,0,0
2019-02-24,Sivasagar,0.0,3.23,16.0,48.0,95.4,0.516,0.294,52,0,0
2019-02-24,Tezpur,0.0,4.61,16.0,43.0,47.9,0.674,0.328,30,0,0
2019-02-25,Barpeta,0.0,4.89,20.4,56.3,34.5,0.613,0.284,5,0,0
2019-02-25,Dhubri,0.0,5.39,18.9,47.1,27.0,0.562,0.371,236,0,0
2019-02-25,Dibrugarh,0.0,3.84,19.7,56.8,107.0,0.524,0.215,17,0,0
2019-02-25,Guwahati,0.0,4.46,21.6,63.5,54.7,0.326,0.346,5,0,0
2019-02-25,Jorhat,0.0,3.2,15.5,50.7,87.1,0.39,0.325,7,0,0
2019-02-25,Lakhimpur,0.0,3.95,18.3,40.2,102.1,0.376,0.231,42,0,0
2019-02-25,Nagaon,3.2,3.95,18.7,49.0,60.5,0.427,0.251,21,0,0
2019-02-25,Silchar,1.6,5.05,17.1,53.4,22.7,0.51,0.302,40,0,0
2019-02-25,Sivasagar,0.0,3.57,15.8,42.3,96.1,0.281,0.214,53,0,0
2019-02-25,Tezpur,0.0,4.38,18.5,66.9,48.0,0.285,0.358,31,0,0
2019-02-26,Barpeta,0.0,4.81,17.2,32.3,35.7,0.453,0.225,6,0,0
2019-02-26,Dhubri,0.0,5.5,18.4,57.0,28.4,0.422,0.16,237,0,0
2019-02-26,Dibrugarh,0.0,4.34,19.5,63.4,107.6,0.302,0.278,0,1,2
2019-02-26,Guwahati,0.0,3.85,22.1,71.4,54.9,0.458,0.325,6,0,0
2019-02-26,Jorhat,0.0,3.23,19.8,37.1,85.9,0.501,0.36,8,0,0
2019-02-26,Lakhimpur,1.7,3.79,14.3,56.0,103.0,0.567,0.343,43,0,0
2019-02-26,Nagaon,2.1,4.55,22.5,41.4,59.5,0.508,0.442,22,0,0
2019-02-26,Silchar,3.9,4.83,18.5,63.6,21.2,0.58,0.388,41,0,0
2019-02-26,Sivasagar,3.6,3.18,17.2,52.6,95.3,0.56,0.34,54,0,0
2019-02-26,Tezpur,1.5,4.98,18.2,39.8,48.4,0.43,0.285,32,0,0
2019-02-27,Barpeta,0.0,4.82,15.9,62.6,35.2,0.355,0.438,7,0,0
2019-02-27,Dhubri,0.0,5.21,14.7,65.5,27.9,0.23,0.051,238,0,0
2019-02-27,Dibrugarh,0.0,3.45,17.9,48.4,108.2,0.373,0.219,1,0,0
2019-02-27,Guwahati,0.0,4.76,10.6,46.9,54.5,0.381,0.296,7,0,0
2019-02-27,Jorhat,0.0,4.03,15.9,42.1,86.2,0.475,0.254,9,0,0
2019-02-27,Lakhimpur,0.0,4.12,20.1,54.7,102.9,0.544,0.315,44,0,0
2019-02-27,Nagaon,0.0,4.68,19.7,48.1,60.0,0.341,0.297,23,0,0
2019-02-27,Silchar,4.2,5.01,15.0,45.0,22.1,0.357,0.193,42,0,0
2019-02-27,Sivasagar,0.0,3.79,17.1,58.2,94.7,0.443,0.38,55,0,0
2019-02-27,Tezpur,0.0,4.69,15.8,59.5,48.2,0.393,0.249,33,0,0
2019-02-28,Barpeta,0.0,4.61,24.5,53.1,34.9,0.265,0.261,8,0,0
2019-02-28,Dhubri,0.0,4.69,23.5,59.5,28.0,0.391,0.293,239,0,0
2019-02-28,Dibrugarh,0.0,4.06,18.6,72.1,108.5,0.177,0.256,2,0,0
2019-02-28,Guwahati,0.0,4.81,20.6,54.9,55.7,0.408,0.231,8,0,0
2019-02-28,Jorhat,0.0,3.36,25.0,53.2,86.1,0.331,0.339,10,0,0
2019-02-28,Lakhimpur,0.0,3.83,20.0,56.9,102.3,0.321,0.187,45,0,0
